total_timesteps,n_updates,ep_len_mean,ep_reward_mean_agt1,ep_reward_mean_agt2,Environment Depth,ball_collision_agt1,ball_collision_agt2,no_side_agt1,no_side_agt2
1286144.0,314.0,424.25,-3.31,-5.76,6.0,1.38,0.68,4.19,2.74
1290240.0,315.0,428.07,-3.28,-5.76,6.0,1.44,0.7,4.15,2.56
1294336.0,316.0,429.01,-3.32,-5.72,6.0,1.44,0.72,4.0,2.47
1298432.0,317.0,427.79,-3.29,-5.77,6.0,1.44,0.74,3.85,2.64
1302528.0,318.0,427.47,-3.36,-5.73,6.0,1.38,0.75,3.89,2.29
1306624.0,319.0,425.64,-3.32,-5.78,6.0,1.37,0.75,3.72,2.5
1310720.0,320.0,424.73,-3.33,-5.78,6.0,1.39,0.76,3.8,2.7
1314816.0,321.0,423.76,-3.31,-5.8,6.0,1.39,0.7,3.72,2.92
1318912.0,322.0,421.8,-3.24,-5.9,6.0,1.31,0.67,3.49,3.04
1323008.0,323.0,422.98,-3.27,-5.85,6.0,1.35,0.65,3.31,3.17
1327104.0,324.0,422.74,-3.29,-5.82,6.0,1.33,0.6,3.19,3.33
1331200.0,325.0,419.96,-3.21,-5.94,6.0,1.31,0.56,3.27,3.24
1335296.0,326.0,417.89,-3.22,-5.95,6.0,1.21,0.54,3.39,3.55
1339392.0,327.0,419.07,-3.29,-5.89,6.0,1.12,0.49,3.52,3.65
1343488.0,328.0,417.33,-3.19,-5.97,6.0,1.19,0.46,3.5,3.7
1347584.0,329.0,419.98,-3.21,-5.94,6.0,1.14,0.47,3.75,3.5
1351680.0,330.0,421.24,-3.25,-5.87,6.0,1.09,0.47,3.62,3.68
1355776.0,331.0,423.04,-3.25,-5.83,6.0,1.09,0.46,3.67,3.72
1359872.0,332.0,423.4,-3.35,-5.74,6.0,1.12,0.45,3.64,4.62
1363968.0,333.0,424.59,-3.33,-5.75,6.0,1.27,0.45,3.93,4.36
1368064.0,334.0,424.54,-3.26,-5.83,6.0,1.34,0.47,4.47,4.22
1372160.0,335.0,431.06,-3.21,-5.79,6.0,1.38,0.5,5.11,4.64
1376256.0,336.0,433.24,-3.28,-5.69,6.0,1.4,0.52,5.39,4.66
1380352.0,337.0,433.08,-3.29,-5.66,6.0,1.42,0.55,5.9,4.3
1384448.0,338.0,434.56,-3.31,-5.57,6.0,1.4,0.62,5.79,4.26
1388544.0,339.0,433.89,-3.26,-5.63,6.0,1.33,0.61,5.75,4.19
1392640.0,340.0,431.72,-3.24,-5.72,6.0,1.48,0.58,6.02,4.62
1396736.0,341.0,432.55,-3.24,-5.68,6.0,1.45,0.6,6.4,4.33
1400832.0,342.0,431.16,-3.21,-5.75,6.0,1.45,0.62,6.3,3.88
1404928.0,343.0,431.84,-3.1,-5.83,6.0,1.38,0.6,6.43,3.74
1409024.0,344.0,430.17,-3.14,-5.84,6.0,1.35,0.61,5.89,4.01
1413120.0,345.0,429.29,-3.21,-5.79,6.0,1.34,0.61,5.5,4.71
1417216.0,346.0,424.99,-3.27,-5.78,6.0,1.3,0.58,5.5,5.2
1421312.0,347.0,424.12,-3.3,-5.77,6.0,1.28,0.59,5.18,5.75
1425408.0,348.0,427.31,-3.38,-5.68,6.0,1.33,0.61,5.56,6.6
1429504.0,349.0,427.51,-3.33,-5.76,6.0,1.5,0.6,4.96,6.67
1433600.0,350.0,427.43,-3.49,-5.61,6.0,1.39,0.66,4.95,7.32
1437696.0,351.0,429.94,-3.42,-5.66,6.0,1.5,0.68,4.97,7.36
1441792.0,352.0,430.36,-3.39,-5.71,6.0,1.53,0.73,5.35,7.74
1445888.0,353.0,430.36,-3.41,-5.67,6.0,1.53,0.8,5.5,8.18
1449984.0,354.0,428.79,-3.34,-5.76,6.0,1.53,0.79,5.82,8.16
1454080.0,355.0,427.89,-3.4,-5.67,6.0,1.49,0.78,5.95,8.3
1458176.0,356.0,424.25,-3.4,-5.73,6.0,1.43,0.78,6.12,6.8
1462272.0,357.0,426.14,-3.42,-5.69,6.0,1.47,0.81,6.46,6.76
1466368.0,358.0,422.17,-3.39,-5.79,6.0,1.47,0.76,6.19,6.81
1470464.0,359.0,420.1,-3.42,-5.82,6.0,1.36,0.83,6.6,6.91
1474560.0,360.0,421.47,-3.38,-5.85,6.0,1.41,0.83,6.76,6.77
1478656.0,361.0,420.56,-3.44,-5.8,6.0,1.35,0.74,6.48,6.14
1482752.0,362.0,416.83,-3.48,-5.8,6.0,1.32,0.74,6.43,6.17
1486848.0,363.0,415.66,-3.5,-5.81,6.0,1.32,0.57,6.3,6.01
1490944.0,364.0,414.21,-3.5,-5.84,6.0,1.23,0.56,6.02,5.71
1495040.0,365.0,413.98,-3.5,-5.88,6.0,1.3,0.58,5.63,5.93
1499136.0,366.0,415.61,-3.48,-5.87,6.0,1.31,0.67,5.45,5.96
1503232.0,367.0,414.44,-3.34,-6.04,6.0,1.38,0.67,5.3,5.72
1507328.0,368.0,417.54,-3.35,-5.98,6.0,1.52,0.65,5.32,5.65
1511424.0,369.0,417.18,-3.35,-5.97,6.0,1.59,0.57,5.19,5.12
1515520.0,370.0,419.23,-3.36,-5.94,6.0,1.62,0.6,5.48,5.13
1519616.0,371.0,424.48,-3.34,-5.88,6.0,1.57,0.71,5.99,5.46
1523712.0,372.0,426.58,-3.38,-5.79,6.0,1.53,0.72,5.99,5.29
1527808.0,373.0,432.13,-3.39,-5.73,6.0,1.57,0.81,6.39,5.41
1531904.0,374.0,432.42,-3.43,-5.69,6.0,1.58,0.86,6.92,5.23
1536000.0,375.0,434.16,-3.46,-5.63,6.0,1.57,0.82,7.31,5.55
1540096.0,376.0,435.13,-3.45,-5.65,6.0,1.63,0.79,7.76,5.6
1544192.0,377.0,434.95,-3.46,-5.64,6.0,1.58,0.72,8.15,5.89
1548288.0,378.0,434.74,-3.5,-5.57,6.0,1.6,0.72,7.72,5.92
1552384.0,379.0,433.5,-3.51,-5.54,6.0,1.5,0.75,7.92,6.04
1556480.0,380.0,436.52,-3.53,-5.45,6.0,1.42,0.81,7.93,6.43
1560576.0,381.0,431.66,-3.46,-5.58,6.0,1.48,0.69,8.43,6.32
1564672.0,382.0,426.79,-3.46,-5.63,6.0,1.54,0.63,8.09,6.36
1568768.0,383.0,426.61,-3.47,-5.6,6.0,1.56,0.65,7.81,6.3
1572864.0,384.0,426.59,-3.46,-5.59,6.0,1.53,0.62,8.46,6.35
1576960.0,385.0,429.11,-3.51,-5.52,6.0,1.61,0.62,8.52,6.26
1581056.0,386.0,429.5,-3.53,-5.47,6.0,1.6,0.68,8.99,5.54
1585152.0,387.0,431.51,-3.48,-5.5,6.0,1.62,0.66,8.84,5.22
1589248.0,388.0,431.36,-3.48,-5.49,6.0,1.65,0.69,8.93,4.96
1593344.0,389.0,430.53,-3.38,-5.59,6.0,1.53,0.74,8.4,3.98
1597440.0,390.0,425.73,-3.33,-5.75,6.0,1.56,0.68,7.93,4.13
1601536.0,391.0,425.09,-3.39,-5.71,6.0,1.45,0.68,7.33,3.57
1605632.0,392.0,426.61,-3.38,-5.71,6.0,1.39,0.71,6.9,4.55
1609728.0,393.0,426.96,-3.32,-5.77,6.0,1.37,0.61,6.65,4.44
1613824.0,394.0,426.01,-3.28,-5.85,6.0,1.43,0.59,5.84,4.5
1617920.0,395.0,425.34,-3.28,-5.82,6.0,1.42,0.62,5.11,4.61
1622016.0,396.0,429.62,-3.17,-5.84,6.0,1.45,0.67,4.75,4.64
1626112.0,397.0,431.44,-3.17,-5.85,6.0,1.47,0.73,4.81,4.71
1630208.0,398.0,431.08,-3.27,-5.77,6.0,1.4,0.74,4.21,4.94
1634304.0,399.0,432.38,-3.28,-5.74,6.0,1.36,0.67,4.22,5.48
1638400.0,400.0,433.95,-3.26,-5.76,6.0,1.36,0.67,4.66,5.26
1642496.0,401.0,434.33,-3.23,-5.77,6.0,1.39,0.67,4.43,5.05
1646592.0,402.0,434.12,-3.18,-5.81,6.0,1.33,0.65,4.34,4.44
1650688.0,403.0,433.39,-3.19,-5.79,6.0,1.32,0.64,4.21,3.96
1654784.0,404.0,432.96,-3.15,-5.83,6.0,1.32,0.67,4.71,3.64
1658880.0,405.0,433.46,-3.12,-5.85,6.0,1.29,0.66,4.62,3.8
1662976.0,406.0,429.54,-3.12,-5.93,6.0,1.22,0.55,4.76,3.58
1667072.0,407.0,426.86,-3.12,-5.97,6.0,1.22,0.53,4.84,4.25
1671168.0,408.0,424.85,-3.05,-6.03,6.0,1.27,0.46,4.75,4.36
1675264.0,409.0,427.27,-3.09,-5.96,6.0,1.26,0.49,4.99,4.48
1679360.0,410.0,427.56,-3.08,-5.99,6.0,1.34,0.47,5.25,4.92
1683456.0,411.0,430.26,-3.13,-5.91,6.0,1.32,0.5,5.58,5.24
1687552.0,412.0,429.56,-3.21,-5.83,6.0,1.48,0.44,5.73,5.5
1691648.0,413.0,430.81,-3.14,-5.95,6.0,1.57,0.43,6.07,6.24
1695744.0,414.0,432.22,-3.18,-5.9,6.0,1.56,0.51,6.16,6.54
1699840.0,415.0,432.28,-3.23,-5.86,6.0,1.57,0.49,6.52,6.9
1703936.0,416.0,430.21,-3.24,-5.89,6.0,1.56,0.57,6.33,7.21
1708032.0,417.0,428.96,-3.24,-5.94,6.0,1.53,0.6,6.18,7.28
1712128.0,418.0,429.96,-3.15,-6.05,6.0,1.54,0.6,6.29,7.42
1716224.0,419.0,429.11,-3.2,-6.02,6.0,1.55,0.66,6.16,7.66
1720320.0,420.0,425.98,-3.15,-6.08,6.0,1.54,0.64,5.91,7.41
1724416.0,421.0,425.32,-3.22,-6.0,6.0,1.51,0.69,5.36,7.56
1728512.0,422.0,423.56,-3.24,-6.01,6.0,1.37,0.75,5.28,7.18
1732608.0,423.0,423.32,-3.26,-5.96,6.0,1.39,0.88,5.12,7.19
1736704.0,424.0,423.85,-3.22,-6.01,6.0,1.42,0.87,4.58,7.55
1740800.0,425.0,425.26,-3.29,-5.85,6.0,1.43,0.88,4.96,7.11
1744896.0,426.0,427.21,-3.26,-5.81,6.0,1.51,0.92,4.59,7.09
1748992.0,427.0,428.89,-3.33,-5.72,6.0,1.53,0.84,4.8,7.16
1753088.0,428.0,429.35,-3.38,-5.65,6.0,1.55,0.79,4.66,7.35
1757184.0,429.0,430.38,-3.4,-5.59,6.0,1.54,0.81,4.95,7.04
1761280.0,430.0,428.58,-3.39,-5.62,6.0,1.56,0.82,4.55,6.78
1765376.0,431.0,429.05,-3.38,-5.66,6.0,1.46,0.89,4.5,6.92
1769472.0,432.0,431.75,-3.37,-5.63,6.0,1.45,0.84,4.67,6.63
1773568.0,433.0,432.69,-3.34,-5.64,6.0,1.5,0.8,4.49,6.47
1777664.0,434.0,429.98,-3.29,-5.71,6.0,1.44,0.72,4.58,6.42
1781760.0,435.0,433.58,-3.29,-5.66,6.0,1.4,0.76,4.47,7.03
1785856.0,436.0,428.98,-3.27,-5.79,6.0,1.45,0.74,4.53,6.67
1789952.0,437.0,428.44,-3.31,-5.79,6.0,1.37,0.76,4.43,6.42
1794048.0,438.0,428.95,-3.28,-5.83,6.0,1.42,0.77,4.42,6.03
1798144.0,439.0,430.89,-3.36,-5.74,6.0,1.36,0.81,4.39,5.37
1802240.0,440.0,431.04,-3.31,-5.79,6.0,1.49,0.76,4.33,5.01
1806336.0,441.0,434.0,-3.38,-5.68,6.0,1.56,0.71,4.51,4.79
1810432.0,442.0,431.53,-3.34,-5.72,6.0,1.56,0.63,4.44,4.61
1814528.0,443.0,429.86,-3.29,-5.79,6.0,1.6,0.64,4.62,4.48
1818624.0,444.0,429.27,-3.37,-5.71,6.0,1.61,0.66,4.78,4.19
1822720.0,445.0,425.13,-3.41,-5.73,6.0,1.67,0.62,4.52,3.29
1826816.0,446.0,421.84,-3.43,-5.75,6.0,1.63,0.6,4.66,2.99
1830912.0,447.0,421.59,-3.36,-5.8,6.0,1.68,0.56,4.43,2.95
1835008.0,448.0,419.66,-3.33,-5.83,6.0,1.62,0.51,4.11,2.82
1839104.0,449.0,419.86,-3.37,-5.78,6.0,1.64,0.51,3.96,2.81
1843200.0,450.0,419.32,-3.41,-5.76,6.0,1.55,0.63,3.72,2.92
1847296.0,451.0,419.25,-3.34,-5.84,6.0,1.45,0.64,3.85,2.9
1851392.0,452.0,423.3,-3.36,-5.78,6.0,1.5,0.68,4.19,3.03
1855488.0,453.0,424.12,-3.39,-5.78,6.0,1.59,0.71,4.37,3.79
1859584.0,454.0,423.16,-3.38,-5.81,6.0,1.54,0.69,3.75,3.57
1863680.0,455.0,424.81,-3.44,-5.74,6.0,1.49,0.67,3.72,3.31
1867776.0,456.0,426.61,-3.43,-5.7,6.0,1.39,0.61,3.35,3.61
1871872.0,457.0,426.14,-3.4,-5.76,6.0,1.31,0.61,3.43,3.84
1875968.0,458.0,426.51,-3.39,-5.75,6.0,1.28,0.65,3.82,4.03
1880064.0,459.0,425.22,-3.3,-5.86,6.0,1.32,0.65,4.07,4.09
1884160.0,460.0,425.2,-3.2,-5.93,6.0,1.37,0.51,4.12,4.19
1888256.0,461.0,423.6,-3.26,-5.87,6.0,1.34,0.47,4.61,4.22
1892352.0,462.0,420.88,-3.19,-5.97,6.0,1.32,0.44,4.08,3.88
1896448.0,463.0,421.17,-3.26,-5.89,6.0,1.32,0.43,4.86,3.05
1900544.0,464.0,424.45,-3.25,-5.9,6.0,1.35,0.45,4.86,3.35
1904640.0,465.0,426.73,-3.21,-5.91,6.0,1.38,0.46,5.27,3.52
1908736.0,466.0,426.43,-3.13,-5.99,6.0,1.4,0.47,5.32,4.04
1912832.0,467.0,430.55,-3.05,-6.03,6.0,1.52,0.57,5.76,3.84
1916928.0,468.0,431.4,-3.11,-5.96,6.0,1.52,0.57,5.6,3.56
1921024.0,469.0,434.78,-3.09,-5.94,6.0,1.6,0.56,5.82,3.52
1925120.0,470.0,434.0,-3.07,-5.96,6.0,1.57,0.57,5.62,3.36
1929216.0,471.0,433.79,-3.11,-5.92,6.0,1.5,0.6,5.34,3.17
1933312.0,472.0,435.56,-3.06,-5.95,6.0,1.55,0.62,5.07,3.03
1937408.0,473.0,436.75,-3.08,-5.93,6.0,1.59,0.64,5.11,3.89
1941504.0,474.0,435.93,-3.02,-6.01,6.0,1.67,0.74,4.45,3.83
1945600.0,475.0,434.62,-2.96,-6.06,6.0,1.73,0.72,4.17,3.99
1949696.0,476.0,433.65,-2.97,-6.04,6.0,1.69,0.73,3.96,4.65
1953792.0,477.0,432.96,-2.97,-6.08,6.0,1.67,0.7,3.75,4.83
1957888.0,478.0,428.98,-2.96,-6.12,6.0,1.6,0.65,3.8,5.04
1961984.0,479.0,429.43,-3.1,-5.98,6.0,1.51,0.7,3.75,5.01
1966080.0,480.0,428.53,-3.11,-5.99,6.0,1.55,0.75,3.85,5.29
1970176.0,481.0,428.54,-3.07,-6.06,6.0,1.63,0.77,3.92,5.62
1974272.0,482.0,427.25,-3.05,-6.1,6.0,1.73,0.85,4.34,6.07
1978368.0,483.0,426.8,-3.06,-6.1,6.0,1.69,0.87,4.28,6.23
1982464.0,484.0,425.64,-3.04,-6.11,6.0,1.77,0.8,3.95,5.61
1986560.0,485.0,425.73,-3.12,-5.99,6.0,1.57,0.8,3.82,5.64
1990656.0,486.0,423.71,-3.15,-5.97,6.0,1.47,0.78,3.9,5.14
1994752.0,487.0,422.76,-3.24,-5.89,6.0,1.38,0.81,3.88,4.76
1998848.0,488.0,424.36,-3.29,-5.79,6.0,1.48,0.83,3.51,5.14
2002944.0,489.0,426.38,-3.26,-5.85,6.0,1.55,0.86,3.55,5.77
2007040.0,490.0,426.72,-3.17,-5.93,6.0,1.65,0.81,3.76,6.36
2011136.0,491.0,427.31,-3.21,-5.89,6.0,1.6,0.82,3.76,6.1
2015232.0,492.0,426.01,-3.28,-5.83,6.0,1.51,0.64,3.74,5.97
2019328.0,493.0,426.55,-3.39,-5.72,6.0,1.5,0.71,3.73,6.55
2023424.0,494.0,428.98,-3.47,-5.64,6.0,1.42,0.74,4.26,6.44
2027520.0,495.0,430.2,-3.4,-5.76,6.0,1.58,0.67,4.41,6.47
2031616.0,496.0,430.9,-3.41,-5.77,6.0,1.58,0.77,4.39,6.57
2035712.0,497.0,433.57,-3.4,-5.75,6.0,1.68,0.83,4.45,6.36
2039808.0,498.0,434.86,-3.38,-5.77,6.0,1.78,0.87,5.14,6.25
2043904.0,499.0,435.35,-3.31,-5.79,6.0,1.68,0.85,5.42,6.29
2048000.0,500.0,432.94,-3.28,-5.84,6.0,1.83,0.82,5.02,5.67
2052096.0,501.0,431.47,-3.37,-5.76,6.0,1.64,0.81,5.2,5.21
2056192.0,502.0,429.23,-3.33,-5.84,6.0,1.65,0.8,5.19,5.63
2060288.0,503.0,428.9,-3.32,-5.83,6.0,1.62,0.81,5.32,5.62
2064384.0,504.0,430.21,-3.26,-5.88,6.0,1.72,0.84,5.76,5.06
2068480.0,505.0,428.61,-3.15,-5.96,6.0,1.76,0.78,6.07,5.29
2072576.0,506.0,426.99,-3.14,-5.98,6.0,1.74,0.69,7.02,5.38
2076672.0,507.0,426.65,-3.19,-5.92,6.0,1.77,0.67,6.98,5.21
2080768.0,508.0,422.73,-3.2,-5.96,6.0,1.76,0.54,6.98,4.92
2084864.0,509.0,423.07,-3.23,-5.94,6.0,1.76,0.52,7.58,4.66
2088960.0,510.0,422.56,-3.12,-6.01,6.0,1.8,0.48,8.1,4.05
2093056.0,511.0,424.4,-3.29,-5.78,6.0,1.77,0.56,8.43,3.81
2097152.0,512.0,427.31,-3.23,-5.8,6.0,1.82,0.56,8.45,3.25
2101248.0,513.0,428.26,-3.33,-5.71,6.0,1.9,0.55,8.85,3.0
2105344.0,514.0,428.71,-3.42,-5.6,6.0,1.72,0.56,8.93,2.78
2109440.0,515.0,431.19,-3.48,-5.52,6.0,1.71,0.63,9.85,2.68
2113536.0,516.0,426.99,-3.57,-5.47,6.0,1.54,0.62,9.38,2.07
2117632.0,517.0,429.06,-3.59,-5.41,6.0,1.54,0.65,9.41,1.95
2121728.0,518.0,426.5,-3.55,-5.49,6.0,1.44,0.65,9.19,1.87
2125824.0,519.0,431.86,-3.48,-5.51,6.0,1.51,0.73,9.08,2.05
2129920.0,520.0,428.47,-3.6,-5.47,6.0,1.4,0.79,9.39,2.39
2134016.0,521.0,429.99,-3.43,-5.67,6.0,1.48,0.75,8.93,2.47
2138112.0,522.0,429.6,-3.37,-5.77,6.0,1.54,0.69,8.49,2.29
2142208.0,523.0,429.24,-3.35,-5.79,6.0,1.47,0.7,8.24,2.68
2146304.0,524.0,429.2,-3.23,-5.9,6.0,1.5,0.71,7.91,2.46
2150400.0,525.0,426.73,-3.12,-6.0,6.0,1.57,0.63,6.88,2.63
2154496.0,526.0,429.69,-3.16,-5.93,6.0,1.53,0.67,7.01,2.74
2158592.0,527.0,428.98,-3.14,-5.98,6.0,1.57,0.67,6.86,2.54
2162688.0,528.0,428.53,-3.12,-6.01,6.0,1.56,0.68,6.74,2.71
2166784.0,529.0,430.38,-3.12,-5.95,6.0,1.61,0.71,6.24,2.52
2170880.0,530.0,431.22,-3.17,-5.87,6.0,1.6,0.7,6.15,2.52
2174976.0,531.0,430.31,-3.07,-5.94,6.0,1.52,0.64,5.6,2.21
2179072.0,532.0,431.43,-3.1,-5.89,6.0,1.47,0.68,5.51,2.3
2183168.0,533.0,428.36,-3.16,-5.85,6.0,1.4,0.68,5.27,2.42
2187264.0,534.0,428.82,-3.1,-5.91,6.0,1.39,0.65,5.63,2.79
2191360.0,535.0,428.99,-3.08,-5.96,6.0,1.32,0.62,5.39,2.71
2195456.0,536.0,428.46,-3.02,-6.03,6.0,1.37,0.57,5.15,2.8
2199552.0,537.0,427.58,-3.08,-5.98,6.0,1.37,0.57,4.97,3.05
2203648.0,538.0,431.74,-3.12,-5.87,6.0,1.29,0.65,5.28,3.21
2207744.0,539.0,431.12,-3.03,-6.01,6.0,1.37,0.58,5.31,3.12
2211840.0,540.0,431.44,-3.08,-5.98,6.0,1.34,0.6,5.43,3.23
2215936.0,541.0,427.15,-3.05,-6.1,6.0,1.41,0.62,5.6,3.11
2220032.0,542.0,426.39,-3.09,-6.05,6.0,1.36,0.63,5.91,3.03
2224128.0,543.0,426.41,-3.15,-6.02,6.0,1.37,0.6,6.25,2.95
2228224.0,544.0,425.63,-3.22,-5.94,6.0,1.36,0.58,5.76,2.54
2232320.0,545.0,428.17,-3.17,-5.96,6.0,1.38,0.64,6.36,2.8
2236416.0,546.0,429.2,-3.28,-5.82,6.0,1.4,0.69,6.44,2.85
2240512.0,547.0,429.64,-3.25,-5.82,6.0,1.41,0.74,6.65,2.82
2244608.0,548.0,429.14,-3.25,-5.81,6.0,1.45,0.72,6.71,2.65
2248704.0,549.0,431.88,-3.24,-5.77,6.0,1.47,0.76,6.78,2.6
2252800.0,550.0,431.33,-3.19,-5.83,6.0,1.61,0.72,6.73,2.51
2256896.0,551.0,433.38,-3.32,-5.68,6.0,1.53,0.72,6.58,2.59
2260992.0,552.0,437.1,-3.34,-5.6,6.0,1.57,0.72,6.58,2.71
2265088.0,553.0,438.14,-3.33,-5.62,6.0,1.65,0.81,6.89,2.84
2269184.0,554.0,440.38,-3.32,-5.63,6.0,1.73,0.84,7.3,3.08
2273280.0,555.0,438.44,-3.28,-5.7,6.0,1.75,0.85,7.15,2.89
2277376.0,556.0,436.49,-3.3,-5.73,6.0,1.8,0.82,7.66,2.77
2281472.0,557.0,437.89,-3.41,-5.66,6.0,1.75,0.8,8.26,2.82
2285568.0,558.0,438.77,-3.37,-5.77,6.0,1.82,0.74,8.05,3.06
2289664.0,559.0,437.11,-3.47,-5.69,6.0,1.77,0.78,9.02,3.46
2293760.0,560.0,433.44,-3.41,-5.83,6.0,1.8,0.74,8.94,3.55
2297856.0,561.0,431.64,-3.42,-5.84,6.0,1.65,0.73,9.13,3.52
2301952.0,562.0,430.22,-3.46,-5.83,6.0,1.58,0.79,9.19,3.82
2306048.0,563.0,426.87,-3.43,-5.9,6.0,1.58,0.68,8.7,3.59
2310144.0,564.0,428.47,-3.47,-5.82,6.0,1.73,0.72,8.16,3.42
2314240.0,565.0,429.41,-3.51,-5.77,6.0,1.72,0.77,8.86,3.37
2318336.0,566.0,428.84,-3.64,-5.65,6.0,1.69,0.79,8.44,3.43
2322432.0,567.0,425.98,-3.59,-5.7,6.0,1.73,0.75,8.02,3.54
2326528.0,568.0,423.1,-3.54,-5.76,6.0,1.68,0.77,7.54,3.25
2330624.0,569.0,423.66,-3.45,-5.84,6.0,1.58,0.78,6.9,3.28
2334720.0,570.0,423.06,-3.52,-5.79,6.0,1.52,0.79,6.94,3.39
2338816.0,571.0,425.51,-3.47,-5.81,6.0,1.56,0.74,6.84,3.46
2342912.0,572.0,422.66,-3.36,-5.94,6.0,1.6,0.67,6.86,3.28
2347008.0,573.0,422.85,-3.36,-5.93,6.0,1.65,0.69,6.87,3.4
2351104.0,574.0,420.58,-3.37,-5.98,6.0,1.57,0.66,7.14,3.33
2355200.0,575.0,420.74,-3.3,-6.0,6.0,1.51,0.61,6.47,3.24
2359296.0,576.0,420.99,-3.15,-6.14,6.0,1.55,0.55,6.01,3.22
2363392.0,577.0,423.48,-3.1,-6.14,6.0,1.53,0.59,6.05,3.32
2367488.0,578.0,428.28,-3.17,-6.0,6.0,1.56,0.62,5.97,3.55
2371584.0,579.0,431.28,-3.11,-6.01,6.0,1.66,0.63,5.43,3.45
2375680.0,580.0,430.14,-3.11,-6.0,6.0,1.7,0.64,5.14,3.12
2379776.0,581.0,428.52,-3.11,-5.99,6.0,1.75,0.61,4.61,3.19
2383872.0,582.0,428.13,-3.18,-5.91,6.0,1.66,0.62,3.95,2.68
2387968.0,583.0,427.86,-3.15,-5.97,6.0,1.83,0.58,4.39,2.71
2392064.0,584.0,430.13,-3.13,-5.95,6.0,1.77,0.61,4.3,3.1
2396160.0,585.0,431.09,-3.18,-5.88,6.0,1.7,0.6,4.18,3.15
2400256.0,586.0,432.4,-3.29,-5.78,6.0,1.66,0.62,4.49,3.25
2404352.0,587.0,432.2,-3.25,-5.82,6.0,1.69,0.66,4.47,2.92
2408448.0,588.0,428.57,-3.16,-5.96,6.0,1.74,0.56,4.47,2.7
2412544.0,589.0,428.54,-3.13,-5.99,6.0,1.69,0.56,4.45,2.46
2416640.0,590.0,430.1,-3.21,-5.89,6.0,1.62,0.57,5.62,2.53
2420736.0,591.0,427.96,-3.18,-5.94,6.0,1.53,0.58,5.63,2.46
2424832.0,592.0,429.47,-3.2,-5.88,6.0,1.48,0.62,5.63,2.31
2428928.0,593.0,432.59,-3.24,-5.8,6.0,1.42,0.72,5.48,2.18
2433024.0,594.0,430.59,-3.32,-5.73,6.0,1.38,0.79,5.88,2.3
2437120.0,595.0,430.93,-3.25,-5.81,6.0,1.44,0.83,6.1,2.06
2441216.0,596.0,427.62,-3.15,-5.96,6.0,1.42,0.79,5.72,2.01
2445312.0,597.0,429.06,-3.12,-5.94,6.0,1.48,0.82,5.86,2.04
2449408.0,598.0,430.05,-3.06,-6.0,6.0,1.52,0.79,5.78,2.1
2453504.0,599.0,429.29,-3.12,-5.94,6.0,1.44,0.82,5.74,1.94
2457600.0,600.0,426.15,-3.12,-5.99,6.0,1.42,0.79,4.81,1.92
2461696.0,601.0,426.79,-3.1,-6.02,6.0,1.44,0.73,4.69,1.89
2465792.0,602.0,431.18,-3.17,-5.91,6.0,1.64,0.71,5.16,2.08
2469888.0,603.0,428.53,-3.08,-6.02,6.0,1.61,0.62,5.36,2.02
2473984.0,604.0,431.25,-2.99,-6.11,6.0,1.7,0.54,5.67,2.01
2478080.0,605.0,428.87,-3.0,-6.12,6.0,1.6,0.63,5.57,1.93
2482176.0,606.0,432.27,-2.98,-6.07,6.0,1.65,0.63,5.26,1.86
2486272.0,607.0,433.29,-3.05,-5.97,6.0,1.56,0.66,5.6,1.78
2490368.0,608.0,430.81,-3.15,-5.91,6.0,1.46,0.65,5.61,2.02
2494464.0,609.0,434.48,-3.07,-5.92,6.0,1.47,0.67,5.57,2.16
2498560.0,610.0,435.94,-3.16,-5.83,6.0,1.5,0.69,5.91,2.09
2502656.0,611.0,435.71,-3.1,-5.9,6.0,1.57,0.7,6.07,2.32
2506752.0,612.0,435.29,-3.12,-5.91,6.0,1.52,0.76,5.84,2.28
2510848.0,613.0,435.94,-3.05,-5.98,6.0,1.49,0.78,5.37,2.6
2514944.0,614.0,436.52,-3.14,-5.89,6.0,1.59,0.8,5.58,3.06
2519040.0,615.0,436.83,-3.16,-5.85,6.0,1.61,0.72,5.34,3.15
2523136.0,616.0,439.86,-3.09,-5.93,6.0,1.83,0.76,5.73,3.09
2527232.0,617.0,436.49,-3.15,-5.92,6.0,1.72,0.68,5.57,3.51
2531328.0,618.0,436.03,-3.12,-5.97,6.0,1.88,0.66,5.95,3.85
2535424.0,619.0,435.14,-3.07,-6.07,6.0,2.08,0.67,6.08,4.0
2539520.0,620.0,433.15,-3.04,-6.13,6.0,2.12,0.61,6.03,4.24
2543616.0,621.0,432.25,-3.13,-6.04,6.0,2.24,0.64,6.69,4.39
2547712.0,622.0,433.21,-3.22,-5.93,6.0,2.26,0.65,6.73,4.58
2551808.0,623.0,431.4,-3.26,-5.93,6.0,2.18,0.63,7.15,5.18
2555904.0,624.0,426.31,-3.27,-5.98,6.0,2.09,0.69,7.21,5.18
2560000.0,625.0,425.13,-3.26,-6.04,6.0,2.03,0.66,7.32,5.2
2564096.0,626.0,422.51,-3.26,-6.06,6.0,1.95,0.59,7.48,5.39
2568192.0,627.0,424.02,-3.23,-6.07,6.0,1.94,0.65,7.79,5.39
2572288.0,628.0,428.53,-3.21,-6.04,6.0,2.01,0.72,7.62,5.3
2576384.0,629.0,424.69,-3.28,-5.99,6.0,1.86,0.71,7.82,5.33
